,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
blocksize,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999948164
blocks,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.009999999996909,0.01,0.01,0.01
block,0.01,0.01,1.4934580438893428,0.01,0.01,0.01,0.01,528.7673069382026,9.420205247516678,2.359029770375148,0.01
whitelist,0.01,1.009999999995345,0.01,4.009999999990285,0.01,0.01,0.01,0.01,0.01,0.01,0.01
whichever,0.01,0.01,0.01,0.01,0.01,3.0099999999934735,0.01,0.01,0.01,0.01,0.01
bias,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999995381,0.01,0.01,0.01,0.01
welcome,0.01,0.01,0.01,3.289623140394363,0.01,1.0888688163239346,0.01,0.01,0.01,0.9513926140129483,4.710115429246633
binary,0.01,0.01,6.59712369091355,0.01,0.01,0.01,9.927407479474681,0.01,0.01,0.01,8.505468829598136
bind,0.01,0.01,0.01,9.504509017065187,0.01,0.01,0.01,0.01,0.01,0.01,3.5154909829226906
binding,0.01,0.01,4.157018601775056,19.86298139821508,0.01,0.01,0.01,0.01,0.01,0.01,0.01
binhadoop,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.250780206339844,0.01,5.769219793654882
binhdfs,0.01,0.01,2.0099999999946117,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
bit,0.01,0.01,0.01,5.0008647200693845,0.01,0.01,13.116362626441866,9.516919596696317,0.01,6.953421162062029,11.462431894709617
blanket,0.01,0.01,1.00999999998662,0.01,0.01,0.01,1.0099999999927294,0.01,0.01,0.01,0.01
bloat,0.01,1.0099999999834244,0.01,0.01,0.01,1.009999999978714,0.01,0.01,0.01,0.01,0.01
blob,0.01,0.01,0.01,0.01,93.00999999999554,0.01,0.01,0.01,0.01,0.01,0.01
blobstore,0.01,0.01,0.01,0.01,3.0099999999975204,2.009999999997451,0.01,0.01,0.01,0.01,0.01
blobstores,0.01,0.01,0.01,1.009999999991892,0.01,2.009999999997451,0.01,0.01,0.01,0.01,0.01
break,0.01,0.01,17.286130207192784,8.272430203484927,0.01,2.1175539156193004,3.2073530856807935,4.712271839647956,2.4642607483504055,0.01,0.01
bridge,0.01,0.01,0.01,3.387827848578412,0.01,0.01,2.632172151413541,0.01,0.01,0.01,0.01
weight,0.01,8.993919906977156,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.026080093013901
brings,0.01,0.01,0.01,0.01,0.01,0.01,2.00999999999048,0.01,0.01,0.01,1.009999999979299
bunch,0.01,0.01,0.01,0.01,0.01,4.009999999986681,0.01,0.01,0.01,0.01,0.01
bundle,0.01,0.01,0.01,8.009999999993287,0.01,1.009999999994516,0.01,0.01,0.01,0.01,0.01
burden,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.874687024778674,0.01,0.01,2.1453129752080224
burst,0.01,3.009999999993233,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
busy,0.01,4.496852240173836,0.01,0.01,0.01,0.01,5.52314775981438,0.01,0.01,0.01,0.01
webapp,0.01,0.01,0.01,3.0099999999935414,0.01,0.01,0.01,0.01,0.01,0.01,0.01
byte,0.01,0.01,0.01,0.01,0.01,16.619489556466828,31.176863799016875,11.363033988867079,0.01,72.88061265563685,0.01
bzip,0.01,0.01,0.01,0.01,0.01,0.01,0.01,23.00999999998968,0.01,0.01,0.01
cachearchive,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.009999999995529
way,0.01,50.632078466760575,0.01,64.54482218883811,0.01,0.01,14.600042871899824,10.093483662900022,0.01,43.829143510453356,33.3604292991285
calculate,0.01,1.0228616495934533,0.01,0.01,0.01,0.01,0.01,0.01,12.997138350390593,0.01,2.0099999999945535
calculates,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999885023,0.01,0.01
calculation,0.01,4.26242767569252,0.01,3.757572324290727,0.01,0.01,0.01,0.01,0.01,0.01,0.01
calculator,0.01,0.01,0.01,0.01,0.01,3.009999999994976,0.01,0.01,0.01,0.01,0.01
wasbs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999921545
webserver,0.01,1.009999999990029,0.01,0.01,1.009999999998136,0.01,0.01,0.01,0.01,0.01,0.01
beneficial,0.01,0.01,0.01,1.0866487925719683,0.01,1.052515355773578,4.89083585163697,0.01,0.01,0.01,0.01
bulk,0.01,0.01,0.01,0.01,0.01,0.01,11.591172187196806,0.01,0.01,9.11911482691748,1.3197129858671144
building,0.01,2.124740122699548,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.564826272145589,6.340433605129803
brittle,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999870604,0.01,0.01,0.01,0.01
broader,0.01,1.009999999995345,0.01,0.01,0.01,0.01,3.009999999984477,0.01,0.01,0.01,0.01
broadly,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999989262
week,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.3307658037484815,0.01,1.689234196238587,0.01
brought,0.01,0.01,0.01,1.0418378981589367,0.01,0.01,2.077947932847609,1.9102141689754653,0.01,0.01,0.01
browse,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.009999999992964
browser,0.01,0.01,1.9321311212991352,23.087868878689257,0.01,0.01,0.01,0.01,0.01,0.01,0.01
browsing,0.01,4.7835309247477555,0.01,3.236469075238112,0.01,0.01,0.01,0.01,0.01,0.01,0.01
bucket,0.01,0.01,0.01,0.01,40.171944847603584,0.01,0.01,0.01,0.01,0.01,2.8480551523889845
buffer,0.01,0.01,0.01,0.01,0.01,166.96279621359182,40.33023824417254,5.736965542224471,0.01,0.01,0.01
buffering,0.01,0.01,0.01,0.01,1.0552120131667684,0.01,13.88455483941298,0.01,0.01,1.0902331474080325,0.01
bug,0.01,30.74450226526452,0.01,2.378046892010233,0.01,1.3602540863679724,12.648086294879564,0.01,1.438409987046879,0.01,2.4907004744104886
buggy,0.01,0.01,0.01,1.0099999999878388,0.01,1.0099999999973086,0.01,0.01,0.01,0.01,0.01
build,0.01,5.281794018265399,57.869846239386796,13.279354653929843,0.01,0.01,0.01,19.758266993117743,5.860738095280102,0.01,0.01
builder,0.01,0.01,0.01,9.363673170523812,0.01,0.01,0.01,0.01,0.01,5.656326829468001,0.01
webui,0.01,0.01,0.01,5.009999999989874,0.01,0.01,0.01,0.01,0.01,0.01,0.01
worry,0.01,1.3152990523260186,0.01,0.01,0.01,0.01,3.7047009476614887,1.0099999999945684,0.01,0.01,0.01
benchmarking,0.01,0.01,0.01,0.01,0.01,0.01,4.009999999988968,0.01,0.01,0.01,0.01
belongs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0099999999984175,0.01,4.0099999999933695
auth,0.01,0.01,0.01,23.597151137426252,7.868623955924084,0.01,0.01,0.01,0.01,0.01,1.5642249066351124
authenticated,0.01,0.01,0.01,3.0099999999866442,0.01,0.01,0.01,0.01,0.01,0.01,0.01
authenticates,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.009999999970265
authenticator,0.01,0.01,0.01,4.009999999985844,0.01,0.01,0.01,0.01,0.01,0.01,0.01
wo,0.01,0.9294842203675286,1.090515779619543,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
author,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.009999999994159,0.01
augment,0.01,3.009999999995862,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
authorisation,0.01,0.01,0.01,0.01,1.0099999999968268,0.01,0.01,0.01,0.01,1.0099999999857707,0.01
wish,0.01,1.0099999999923612,1.0099999999945999,0.01,0.01,0.01,0.01,1.0099999999953373,0.01,0.01,2.009999999989382
authorizer,0.01,5.009999999992748,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
auto,0.01,0.01,2.9512507236955696,1.9123739736456422,2.068749276301643,0.01,6.568491224154082,0.01,1.1846920361182838,0.01,1.374442766065121
automate,0.01,0.01,6.779787569457945,0.01,0.01,0.01,0.01,2.240212430529491,0.01,1.0099999999935416,0.01
automatic,0.01,8.048358356310173,3.9778261639186394,0.01,0.01,0.01,2.6440292282575792,1.148732377963569,0.01,0.01,1.2310538735245877
automatically,0.01,0.01,5.534395360727359,10.18584556108589,5.284076217223813,0.01,11.334983926868302,0.01,0.01,0.01,6.710698934075112
authoritative,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,23.009999999992353
wonder,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0099999999963412,0.01,0.01,1.0099999999951539
word,0.01,2.123787092313258,0.01,1.0337180249794538,0.01,0.01,0.01,0.01,0.01,0.01,3.8724948826817895
workaround,0.01,0.01,0.01,0.01,2.766747076365189,0.01,0.01,1.0099999999940226,0.01,0.01,3.2532529235999355
workflow,0.01,25.00999999999501,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
assumption,0.01,3.3490033605433354,0.01,0.01,0.01,0.01,6.670996639443264,0.01,0.01,0.01,0.01
assurance,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999995852,0.01,0.01,0.01,0.01
asynchronously,0.01,2.17655608790957,0.01,0.01,0.01,0.01,0.01,5.630664240953548,0.01,1.2227796711202248,0.01
atlassian,0.01,0.01,0.01,1.0099999999943514,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999989159
atleast,0.01,0.01,3.009999999980494,0.01,0.01,0.01,1.009999999992874,0.01,0.01,0.01,0.01
atomic,0.01,8.931489896959247,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.0885101030292699
atomically,0.01,0.01,0.01,0.01,0.01,1.2903739244644221,0.01,0.01,0.01,0.01,2.7296260755259705
atomicity,0.01,0.01,0.01,0.01,0.01,2.0099999999928904,0.01,0.01,0.01,0.01,0.01
attach,0.01,0.01,0.01,10.908376331124355,0.01,0.01,5.451795103828131,0.01,7.114580576415499,8.565247988613091,0.01
attachment,0.01,0.01,0.01,0.01,1.0099999999949456,0.01,1.0099999999888662,0.01,0.01,0.01,0.01
attack,0.01,0.01,11.009999999995228,0.01,0.01,0.01,3.0099999999896023,0.01,0.01,0.01,0.01
attacker,0.01,2.6020801570373524,4.2208472684276455,0.01,0.01,0.01,1.0695838177869363,0.01,0.01,0.01,1.147488756714973
workarounds,0.01,0.01,0.01,0.01,0.01,1.4388961925084687,0.01,0.01,0.01,0.01,1.5811038074816273
attention,0.01,2.009999999988999,0.01,0.01,0.01,0.01,0.01,1.0099999999953486,0.01,0.01,0.01
average,0.01,0.01,0.01,0.01,0.01,0.01,9.000981977912991,8.996275906192823,0.01,0.01,1.03274211587991
wise,0.01,0.01,0.01,2.009999999992611,0.01,0.01,0.01,0.01,0.01,0.01,0.01
avoids,0.01,2.944135369298801,0.01,0.01,0.01,0.01,2.3705686292812858,5.715296001402871,0.01,0.01,0.01
avro,0.01,0.01,29.009999999996964,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
bar,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.102831072985289,0.01,0.01,1.9171689269896646
wiki,0.01,0.01,0.01,6.009999999992148,0.01,0.01,0.01,0.01,0.01,0.01,0.01
widely,0.01,0.01,0.01,9.995528410993442,0.01,1.00999999999848,0.01,1.024471588992988,0.01,0.01,0.01
bash,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999914067,0.01,0.01,0.01,0.01
basic,0.01,3.2002359528943605,0.01,25.05683290860401,0.01,0.01,0.01,0.01,3.662086542217305,0.01,7.120844596263218
basically,0.01,4.152552102799146,0.01,0.01,0.01,0.01,3.867447897180176,0.01,0.01,0.01,0.01
batching,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.009999999993417,0.01,0.01,0.01
bee,0.01,0.01,0.01,8.009999999996568,0.01,0.01,0.01,0.01,0.01,0.01,0.01
begin,0.01,0.01,0.01,0.01,0.01,17.614895691452894,3.6371399714277985,4.589047428036463,0.01,1.1989169090679355,0.01
behalf,0.01,1.7548770793197304,0.01,3.974566459892854,0.01,0.01,0.01,0.01,0.01,0.01,8.300556460761564
behave,0.01,1.8024150579146307,0.01,2.8781825021268754,0.01,0.01,0.01,0.01,1.0810923753395996,0.01,1.2783100645954648
behaviour,0.01,7.602055914120797,0.01,0.01,4.2521938608811505,0.01,0.01,7.780490959093952,0.01,0.01,2.405259265887061
believe,0.01,0.01,3.573780033507727,0.01,0.01,0.01,7.474622799905069,0.01,0.01,6.981597166570826,0.01
belong,0.01,6.011754736454173,0.01,0.01,0.01,0.01,2.597352452854995,2.4208928106535628,0.01,0.01,0.01
belonging,0.01,2.8356090343770255,0.01,1.1843909656000398,0.01,1.0099999999951421,0.01,0.01,0.01,0.01,0.01
bandwidth,0.01,0.01,0.01,0.01,0.01,0.01,10.919605802686995,0.01,10.10039419730623,0.01,0.01
benchmark,0.01,0.01,0.01,0.01,0.01,0.01,10.67743765789447,8.342562342095995,0.01,0.01,0.01
band,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.009999999984768
balance,0.01,0.01,0.01,0.01,0.01,0.01,4.009999999976475,0.01,0.01,0.01,0.01
await,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999941978,0.01
aware,0.01,0.01,0.01,1.631321476917977,1.0546025857084418,0.01,0.01,0.01,9.929987123618126,1.033974456132958,12.400114357600836
wire,0.01,0.01,5.729582431639055,7.208513851017377,0.01,0.01,0.01,1.0919037173264345,0.01,0.01,0.01
backend,0.01,1.1694109871670904,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,14.850589012817347
backends,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999868823
window,0.01,0.01,0.01,0.01,0.01,174.00999999999414,0.01,0.01,0.01,0.01,0.01
backoff,0.01,6.002994689241187,1.017005310746846,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
backport,0.01,0.01,0.01,0.01,0.01,0.01,9.00999999999319,0.01,0.01,0.01,0.01
backported,0.01,0.01,0.01,3.0099999999906126,0.01,0.01,0.01,0.01,0.01,0.01,0.01
backporting,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.8645943884632428,0.01,0.01,4.155405611521302
backup,0.01,11.009999999989073,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
backward,0.01,0.01,2.9929943435490673,9.73839721127459,0.01,0.01,0.01,3.298608445163539,0.01,0.01,0.01
backwards,0.01,0.01,0.01,10.618507697581254,0.01,0.01,5.401492302402941,0.01,0.01,0.01,0.01
win,0.01,0.01,0.01,0.01,0.01,18.009999999997078,0.01,0.01,0.01,0.01,0.01
badly,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999909977,0.01,0.01,0.01,0.01
willing,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999888585,0.01,0.01,0.01,0.01
deadlock,0.01,6.062946772094119,0.01,0.01,0.01,0.01,3.002324462578689,2.9647287653176777,0.01,0.01,0.01
datajoin,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.00999999999501,0.01
deallocate,0.01,4.0099999999956895,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
filesdirectories,0.01,0.01,0.01,0.01,0.01,0.01,1.0099999999762692,1.0099999999959184,0.01,1.0099999999932752,0.01
uis,0.01,0.01,0.01,12.009999999994204,0.01,0.01,0.01,0.01,0.01,0.01,0.01
uid,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.009999999994993
ui,0.01,16.901728544264532,3.013894761295116,0.01,3.2768551127870396,0.01,1.8475215816256145,0.01,0.01,0.01,0.01
filesytem,0.01,1.8487773811468635,0.01,0.01,0.01,0.01,1.1712226188157608,0.01,0.01,0.01,0.01
ugly,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999950615,0.01,0.01,0.01
filerenameto,0.01,0.01,0.01,0.01,0.01,4.009999999995677,0.01,0.01,0.01,0.01,0.01
final,0.01,0.01,1.8685267674778316,0.01,0.01,0.01,14.297549188476562,0.01,0.01,24.863924044033148,0.01
uc,0.01,0.01,0.01,7.009999999994835,0.01,0.01,0.01,0.01,0.01,0.01,0.01
uber,0.01,0.01,0.01,0.01,1.0424251108562006,6.977574889138,0.01,0.01,0.01,0.01,0.01
finer,0.01,1.6981978333248557,0.01,0.01,0.01,0.01,1.3218021666592372,0.01,0.01,0.01,0.01
finish,0.01,11.839689351954302,0.01,0.01,0.01,0.01,8.473964879817487,1.6425983649083447,0.01,2.0837474033066936,0.01
typo,0.01,2.0099999999742875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
firstly,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999994994,0.01,0.01,0.01,0.01
finalize,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.009999999996311,0.01,0.01,2.0099999999917753
filename,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.055914431067952,2.9640855689186063
filedirectory,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.009999999994404,0.01,0.01,0.01
figure,0.01,11.052484096693323,0.01,0.01,0.01,0.01,3.360411231354499,2.0452803387345826,0.01,0.01,2.581824333187823
favor,0.01,0.01,0.01,0.01,0.01,0.01,1.3463368812392293,3.6736631187458224,0.01,0.01,0.01
umask,0.01,2.009999999991027,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
fcq,0.01,7.009999999994314,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
feasible,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999993375,5.009999999994624
feature,0.01,20.4113455662478,11.071486612080701,55.01261466274181,0.01,2.5162797850567005,0.01,11.387385227355395,6.163276857555301,2.325505748395173,53.19210554054653
fed,0.01,0.01,0.01,0.01,0.01,0.01,4.009999999992334,0.01,0.01,0.01,0.01
federate,0.01,0.01,0.01,12.009999999995902,0.01,0.01,0.01,0.01,0.01,0.01,0.01
federation,0.01,0.01,0.01,10.147857014120897,0.01,0.01,0.01,0.01,0.01,0.01,6.872142985870042
feed,0.01,0.01,0.01,0.01,0.01,0.01,2.846116269215685,0.01,0.01,2.1738837307602954,0.01
feedback,0.01,4.009999999995462,0.01,4.865105742251396,0.01,0.01,7.154894257735672,0.01,0.01,0.01,0.01
ultimately,0.01,0.01,2.0099999999958733,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999924885
felt,0.01,0.01,0.01,0.01,0.01,16.009999999999074,0.01,0.01,0.01,0.01,0.01
fence,0.01,27.00999999999398,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
fetchdt,0.01,0.01,0.01,3.0099999999923535,0.01,0.01,0.01,0.01,0.01,0.01,0.01
fetcher,0.01,0.01,0.01,0.01,0.01,0.01,4.009999999989353,0.01,0.01,0.01,0.01
fit,0.01,1.1907281687546063,0.01,0.01,1.1673176274539303,0.01,2.6719542037760355,0.01,0.01,0.01,0.01
faulty,0.01,4.009999999993807,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
fix,0.01,14.227120676788717,54.38711911852475,0.01,28.31921480589548,24.94371305033074,12.583366966243258,29.599465382198186,0.01,0.01,0.01
flat,0.01,2.391963384165447,0.01,0.01,1.6449518376134733,0.01,0.01,0.01,0.01,0.01,6.993084778211333
tunable,0.01,2.009999999993801,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
form,0.01,1.2414224824733089,12.907477324643253,0.01,0.01,0.01,0.01,0.01,0.01,9.881100192868518,0.01
formal,0.01,2.009999999993965,0.01,0.01,0.01,0.01,0.01,1.0099999999878566,0.01,0.01,0.01
formatted,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999988926,0.01,0.01
forrest,0.01,0.01,6.009999999996609,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
forth,0.01,0.01,2.0099999999822082,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
forgive,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999989607,0.01,0.01,0.01,0.01
forthcoming,0.01,0.01,0.01,1.1232122706087342,0.01,0.896787729377646,0.01,0.01,0.01,0.01,0.01
ttl,0.01,0.01,0.01,1.0327247913937214,0.01,0.01,0.01,14.987275208596145,0.01,0.01,0.01
fraction,0.01,2.009999999996409,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
fragment,0.01,0.01,0.01,0.01,0.01,0.01,1.00999999999329,0.01,0.01,5.009999999993468,0.01
fragmentation,0.01,0.01,0.01,0.01,0.01,0.01,5.0099999999951725,0.01,0.01,0.01,0.01
frame,0.01,4.009999999991926,0.01,0.01,0.01,0.01,3.009999999994428,1.009999999996348,0.01,0.01,0.01
free,0.01,19.215086359967245,0.01,0.01,0.01,0.01,8.804913640021997,0.01,0.01,0.01,0.01
foundation,0.01,0.01,0.01,5.009999999990823,0.01,0.01,0.01,0.01,0.01,0.01,0.01
forget,0.01,0.01,0.01,0.01,0.01,0.01,1.0099999999924554,0.01,0.01,0.01,3.009999999990831
tune,0.01,3.356587530543435,0.01,0.01,0.01,6.021864919447941,1.9487993031618949,7.712748246830881,0.01,0.01,0.01
force,0.01,6.710982038988204,0.01,12.130339336815391,0.01,0.01,0.01,0.01,0.01,6.973816475250927,1.2248621489274136
flaw,0.01,0.01,0.01,0.01,0.01,0.01,1.4871135268050615,2.5328864731766325,0.01,0.01,0.01
flink,0.01,1.0099999999947173,0.01,2.0099999999920133,0.01,0.01,0.01,0.01,0.01,0.01,0.01
flood,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.00999999998372,0.01,0.01,0.01
twice,0.01,1.0438291908120731,0.01,0.01,0.01,0.01,1.2569522749330992,0.01,0.01,4.729218534236647,0.01
flush,0.01,0.01,3.1387698113885234,0.01,0.01,0.01,26.881230188603073,0.01,0.01,0.01,0.01
fly,0.01,9.124630127566439,1.9459193819750642,0.01,0.01,0.01,3.2225919549611053,0.01,0.01,0.01,1.7468585354809092
focus,0.01,0.01,0.01,9.820602576025003,0.01,0.01,0.01,2.2655498063294157,0.01,0.01,3.943847617630122
folder,0.01,24.591911617647515,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9.428088382340487,0.01
folk,0.01,0.01,0.01,0.01,0.01,17.817917078901754,0.01,0.01,0.01,0.01,4.202082921090761
followon,0.01,0.01,0.01,0.01,0.01,0.01,2.009999999987228,0.01,0.01,0.01,0.01
followup,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999917295
foo,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999972145,0.01
footer,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.0099999999963565,0.01
footprint,0.01,1.1122458251772116,0.01,3.043185511482934,0.01,0.01,2.8745686633204546,0.01,0.01,0.01,0.01
forbidden,0.01,2.0099999999317477,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
typically,0.01,2.7909249873741993,0.01,0.01,0.01,0.01,5.887163722797263,8.193984764571494,0.01,2.167926525238816,0.01
freeze,0.01,0.01,0.01,1.0980239228731687,0.01,0.01,3.9219760771062284,0.01,0.01,0.01,0.01
fault,0.01,0.01,0.01,0.01,4.400031388196045,0.01,7.6199686117928165,0.01,0.01,0.01,0.01
faster,0.01,1.4488345464264634,0.01,0.01,0.01,0.01,7.736401174209142,16.084219669396106,0.01,3.0707159392918983,4.709828670656649
experiment,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.00999999999409,0.01,0.01,0.01
experimental,0.01,1.264327822112615,0.01,0.01,0.01,0.01,1.7556721778732325,0.01,0.01,0.01,0.01
experimentation,0.01,0.01,0.01,2.0099999999892435,0.01,0.01,0.01,0.01,0.01,0.01,0.01
expiration,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9.00999999999633,0.01,3.009999999984081,0.01
expire,0.01,0.01,0.01,0.01,0.01,0.01,0.01,15.009999999990654,0.01,0.01,0.01
expires,0.01,3.0681050456896743,0.01,0.01,0.01,0.01,0.01,3.9518949542940693,0.01,0.01,0.01
unbuffer,0.01,0.01,0.01,0.01,0.01,0.01,3.0099999999913214,0.01,0.01,0.01,0.01
expiry,0.01,0.01,0.01,0.01,0.01,0.01,0.01,14.00999999999603,0.01,0.01,0.01
explicit,0.01,0.01,0.01,2.680034505997797,1.0983833162441285,0.01,4.251582177737348,0.01,0.01,0.01,0.01
explicitly,0.01,0.01,1.1121493758065668,0.01,0.01,0.01,1.0985491062984236,0.01,0.01,0.01,9.819301517879337
exploit,0.01,0.01,0.01,0.01,0.01,0.01,3.009999999990928,0.01,0.01,0.01,0.01
explore,0.01,0.01,0.01,0.01,1.0099999999977363,0.01,0.01,1.0099999999953344,0.01,0.01,0.01
explorer,0.01,0.01,0.01,0.01,0.01,5.009999999989683,0.01,0.01,0.01,0.01,0.01
exponential,0.01,0.01,2.009999999997027,1.0099999999521805,0.01,0.01,0.01,0.01,0.01,0.01,0.01
explain,0.01,0.01,0.01,0.01,0.01,2.0099999999929166,0.01,0.01,0.01,0.01,9.009999999983295
expensive,0.01,5.852067487637794,0.01,0.01,0.01,0.01,12.251413179918295,0.01,0.01,5.92651933242828,0.01
expense,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.8453295367911493,0.01,0.01,2.174670463200461
expectation,0.01,0.01,5.009999999993149,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
exclusive,0.01,0.01,0.01,0.01,0.01,0.01,3.8914217424606745,0.01,0.01,0.01,2.1285782575265397
exclusively,0.01,2.009999999989548,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
execing,0.01,0.01,0.01,1.0099999999943334,0.01,0.01,1.0099999999893852,0.01,0.01,0.01,0.01
executable,0.01,0.01,0.01,3.352792455344598,0.01,0.01,4.58100487235977,0.01,0.01,0.01,2.096202672277765
executor,0.01,0.01,0.01,0.01,0.01,0.01,17.0099999999957,0.01,1.009999999998388,0.01,0.01
exercise,0.01,0.01,0.01,0.01,0.01,0.01,1.0910155826581651,0.9289844173317554,0.01,0.01,0.01
exhaust,0.01,0.01,0.01,0.01,0.01,2.009999999994023,0.01,0.01,0.01,2.0099999999864364,0.01
uncompressed,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.009999999994203,0.01
existence,0.01,0.01,0.01,1.1133687086896122,0.01,0.01,0.01,2.178921338253548,0.01,0.01,8.737709953039783
existing,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.00999999999743,0.01,0.01,0.01
exists,0.01,2.6919613871965264,0.01,0.01,0.01,0.01,0.01,5.949425307981312,1.0347265802673533,8.276662030344665,10.097224694193919
deal,0.01,12.691044415209248,0.01,0.01,0.01,0.01,2.906977291380823,0.01,0.01,0.01,9.431978293393525
expand,0.01,0.01,0.01,0.01,0.01,2.3453169256770985,2.674683074314388,0.01,0.01,0.01,0.01
expansion,0.01,2.009999999991423,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
expect,0.01,10.34975659296683,0.01,10.15396266606072,7.052791059282064,0.01,5.052360366447504,5.8500095221617165,0.01,12.601119793059787,0.01
export,0.01,0.01,0.01,7.598660987881148,0.01,0.01,1.4213390121034235,0.01,0.01,0.01,0.01
fatal,0.01,1.0099999999924716,0.01,0.01,0.01,0.01,2.009999999993902,0.01,0.01,0.01,0.01
